score
236.21379631754894
245.31176626208008
103.19660541787972
270.69467127632663
275.8756962180935
47.64437059739398
181.4317551186836
207.0780016654073
122.78899750974188
150.86147404129366
235.7225660817972
68.02561328747622
223.60237205170455
217.77529008937654
233.16380895157462
209.84310309813276
75.7789943843192
-82.31903219326945
-60.794599386901346
249.0316958225635
-225.33532055601464
250.80431183906435
249.4756404333378
-192.87495801438862
-92.60075669067358
-70.7620132445522
235.0524176044368
97.97980084969976
166.04804111343907
-125.06947343125445
-192.2375217112623
-94.13893389686972
-27.512626373585192
-86.28457445593553
270.4231295876339
147.35427201344012
-86.3048060570188
-93.3237839729689
224.8878541135473
230.22441315438087
250.5249136355916
76.5429962888598
202.5372233213942
-77.1401485275309
268.5091777556705
211.2634204869779
-275.0805657157865
240.03860827785962
95.1772466431111
-284.1358898689525
-348.51364688164944
230.96867807487206
216.24257683193076
259.1357529263802
272.547765216671
63.095393041347926
-90.19191787487945
249.88417802902748
-183.2855434900385
81.68429254572442
243.60568497925843
254.21379463659335
238.29003398723654
253.26414712982591
231.5454992384636
202.79212197526618
94.43796769959089
265.4060435542416
249.42458169817803
221.68618455378348
-31.1547653343887
230.97513491819046
-3.9174521887890554
-75.53085243856258
221.31629006211352
-58.3156420485758
-87.88433343066585
-108.07706654672192
224.74956959883127
-143.62381381195394
-99.2706758813645
-77.12340644136486
271.9080380656469
187.35585814247844
-399.9047615416075
55.47721628810717
-77.56795410808562
-122.5668463488203
267.09149548165726
104.22334388588084
-76.95393382950972
215.85766493695417
149.0581841110834
64.10160461462982
243.42592510556076
265.1536690420315
-78.52259086333075
232.80550353259622
-54.17240479817535
225.08145476283553
-95.35345161103477
67.86921163205204
51.463505095639476
232.6762353364139
118.64402805756909
266.58192190418083
197.3335750229786
213.08108102592257
146.22724972475004
210.85430747509702
-102.62593613421681
227.96603189388992
139.5319636650611
-177.9327945703044
-112.86882934397909
-109.8008873037925
41.76491640877257
130.46031070075418
250.26229260069437
51.248529863922315
253.07565524638068
226.7378855477588
201.12092653358042
-68.9271139875654
251.89815898877484
59.247555738075675
190.0283585784458
121.50496721201858
-108.66337397924654
-203.99545480712928
204.6970732471866
224.3336180163032
-138.68487941775584
-0.583429424057516
128.18631435914327
55.13172769429507
40.831540553124825
237.10838790051145
28.91392885699962
264.3719120741399
222.55035887508853
223.8652204525797
222.74210974992997
262.6505575747658
-73.37217244878283
-97.91358225272158
-322.38337088153617
50.58415932476485
-82.02236811096427
-99.58985813109584
-97.02877293191953
-84.58900670765975
255.0689764108105
-206.52249391035195
-39.40643762503822
-109.22771815934472
49.69748551739529
229.60727473061309
-86.13264108292186
262.0715337444991
191.37576116960213
229.99239747760967
117.21164352047175
-92.78569983370757
244.60971422943538
217.89076361787224
232.91533535259046
238.79008540599457
236.67589513764287
102.02234005101235
202.21410653134694
254.1629394405773
263.7715735839647
65.92669710411795
-81.32492140670537
270.4190557148179
-201.08275281598708
148.11640467336554
227.4983133434465
271.0525168516383
279.30143923637513
61.51601605290097
218.24210196824166
253.28427622959478
-226.54675479833938
222.4176334272151
242.14119609804098
71.78612462549422
210.36478239182412
233.38391977806396
